Date,AAPL,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,XOM
2025-03-11,219.88165283203125,163.58822631835938,162.22190856933594,224.53598022460938,377.5596008300781,108.73025512695312,230.5800018310547,105.533935546875
2025-03-12,216.03842163085938,166.64979553222656,159.27793884277344,223.3208770751953,380.3581237792969,115.71900177001953,248.08999633789062,105.50492858886719
2025-03-13,208.77008056640625,162.31175231933594,159.41488647460938,220.66534423828125,375.89227294921875,115.55902862548828,240.67999267578125,105.0602035522461
2025-03-14,212.5635528564453,165.03424072265625,159.2388153076172,227.7696533203125,385.6079406738281,121.64791870117188,249.97999572753906,108.18292236328125
2025-03-17,213.07135009765625,163.83755493164062,159.26815795898438,229.22972106933594,385.7468566894531,119.50830841064453,238.00999450683594,109.98113250732422
2025-03-18,211.76702880859375,160.22752380371094,160.64723205566406,230.2488250732422,380.6062316894531,115.4090576171875,225.30999755859375,109.8651123046875
2025-03-19,214.3059539794922,163.43865966796875,159.41488647460938,234.30563354492188,384.8735656738281,117.49867248535156,235.86000061035156,111.5763168334961
2025-03-20,213.17091369628906,162.35165405273438,159.4442138671875,234.2076416015625,383.9010314941406,118.50848388671875,236.25999450683594,112.05004119873047
2025-03-21,217.32281494140625,163.5383758544922,160.0408477783203,236.77499389648438,388.28741455078125,117.67863464355469,248.7100067138672,111.66332244873047
2025-03-24,219.77215576171875,167.2182159423828,159.70828247070312,243.07582092285156,390.09356689453125,121.38796997070312,278.3900146484375,111.95336151123047
2025-03-25,222.77902221679688,170.09030151367188,157.4880828857422,246.08413696289062,392.1578063964844,120.66809844970703,288.1400146484375,112.71710968017578
2025-03-26,220.56866455078125,164.60543823242188,158.1727294921875,245.9861297607422,387.0072326660156,113.7393569946289,272.05999755859375,114.34130859375
2025-03-27,222.8786163330078,161.79319763183594,159.5518035888672,243.1345977783203,387.6125793457031,111.40977478027344,273.1300048828125,113.97393035888672
2025-03-28,216.9544219970703,153.90496826171875,160.11907958984375,237.97052001953125,375.92205810546875,109.65009307861328,263.54998779296875,113.81925201416016
2025-03-31,221.16607666015625,154.21412658691406,162.20236206054688,240.37127685546875,372.5379943847656,108.3603286743164,259.1600036621094,114.9793930053711
2025-04-01,222.22146606445312,156.637451171875,149.88851928710938,238.76422119140625,379.28631591796875,110.13001251220703,268.4599914550781,115.08573150634766
2025-04-02,222.9184112548828,156.60751342773438,151.9522247314453,240.88082885742188,379.2367248535156,110.39995574951172,282.760009765625,114.72801971435547
2025-04-03,202.30824279785156,150.30491638183594,156.3144073486328,224.0950164794922,370.2752990722656,101.78153228759766,267.2799987792969,108.69530487060547
2025-04-04,187.56253051757812,145.19903564453125,149.8787384033203,207.32411193847656,357.10614013671875,94.29288482666016,239.42999267578125,100.87403106689453
2025-04-07,180.6725616455078,146.34585571289062,147.31619262695312,211.42564392089844,355.14117431640625,97.62227630615234,233.2899932861328,99.52053833007812
2025-04-08,171.67176818847656,144.30149841308594,146.70980834960938,213.8214569091797,351.8662414550781,96.28252410888672,221.86000061035156,97.42262268066406
2025-04-09,197.98709106445312,158.27293395996094,147.65853881835938,231.0458984375,387.5232849121094,114.30925750732422,272.20001220703125,102.2855453491211
2025-04-10,189.59365844726562,152.39913940429688,145.4285430908203,223.9175262451172,378.4527282714844,107.55047607421875,252.39999389648438,96.61052703857422
2025-04-11,197.29013061523438,156.7072296142578,148.40185546875,232.87974548339844,385.498779296875,110.90986633300781,252.30999755859375,99.71390533447266
2025-04-14,201.6411590576172,158.63192749023438,150.9741668701172,231.42056274414062,384.8636474609375,110.68990325927734,252.35000610351562,99.9555892944336
2025-04-15,201.26280212402344,155.87953186035156,150.25039672851562,229.85292053222656,382.7994689941406,112.17963409423828,254.11000061035156,99.67522430419922
2025-04-16,193.42697143554688,152.90774536132812,150.5340576171875,226.3824005126953,368.7867126464844,104.47103881835938,241.5500030517578,100.7290267944336
2025-04-17,196.1251983642578,150.74371337890625,154.01596069335938,228.69937133789062,364.9858093261719,101.47157287597656,241.3699951171875,103.36833190917969
2025-04-21,192.32179260253906,147.26332092285156,153.47801208496094,225.7711181640625,356.3916015625,96.89241790771484,227.5,101.85049438476562
2025-04-22,198.8732452392578,151.05287170410156,154.28981018066406,232.27833557128906,364.0331115722656,98.8720474243164,237.97000122070312,104.70249938964844
2025-04-23,203.71214294433594,154.92218017578125,151.9718017578125,237.4939727783203,371.5456237792969,102.69136047363281,250.74000549316406,103.80339813232422
2025-04-24,207.46575927734375,158.8413543701172,151.53164672851562,241.20111083984375,384.35748291015625,106.41067504882812,259.510009765625,105.02153778076172
2025-04-25,208.371826171875,161.5139617919922,151.18934631347656,240.12644958496094,388.8729553222656,110.98986053466797,284.95001220703125,104.9635238647461
2025-04-28,209.2281036376953,160.1676788330078,151.9424591064453,239.8010711669922,388.1882019042969,108.71026611328125,285.8800048828125,105.02153778076172
2025-04-29,210.29344177246094,159.71893310546875,152.49017333984375,241.18138122558594,391.04632568359375,109.00021362304688,292.0299987792969,104.76051330566406
2025-04-30,211.57786560058594,158.3626708984375,152.8813934326172,241.18138122558594,392.2570495605469,108.90023040771484,282.1600036621094,102.12117767333984
2025-05-01,212.39431762695312,160.8557891845703,151.07199096679688,243.41949462890625,422.16802978515625,111.5897445678711,280.5199890136719,102.26620483398438
2025-05-02,204.45889282226562,163.57827758789062,152.695556640625,248.9604949951172,431.9729919433594,114.4792251586914,287.2099914550781,102.68192291259766
2025-05-05,198.02691650390625,163.7577667236328,151.60012817382812,249.00978088378906,432.8562316894531,113.79934692382812,280.260009765625,99.83958435058594
2025-05-06,197.6485595703125,162.7804718017578,151.08175659179688,245.74630737304688,430.0179443359375,113.51940155029297,275.3500061035156,101.23174285888672
2025-05-07,195.39837646484375,150.96311950683594,153.8496856689453,245.88433837890625,430.0576477050781,117.03875732421875,276.2200012207031,101.13507843017578
2025-05-08,196.63299560546875,153.85511779785156,152.2456512451172,249.906982421875,434.841064453125,117.34870910644531,284.82000732421875,102.54656982421875
2025-05-09,197.66847229003906,152.329345703125,150.8372344970703,249.52249145507812,435.3967590332031,116.62882995605469,298.260009765625,103.74537658691406
2025-05-12,210.15048217773438,158.02362060546875,150.75900268554688,256.39447021484375,445.8467712402344,122.9776840209961,318.3800048828125,105.533935546875
2025-05-13,212.2840118408203,159.09066772460938,145.1840362548828,259.31292724609375,445.7276916503906,129.9064178466797,334.07000732421875,105.82396697998047
2025-05-14,211.68582153320312,164.91456604003906,143.14964294433594,261.90594482421875,449.4988098144531,135.3154296875,347.67999267578125,104.87651824951172
2025-05-15,210.8084716796875,163.5084686279297,146.328369140625,263.7298889160156,450.512939453125,134.80552673339844,342.82000732421875,105.94001770019531
2025-05-16,210.6190643310547,165.73231506347656,148.01065063476562,263.7989196777344,451.6463623046875,135.37542724609375,349.9800109863281,105.55950927734375
2025-05-19,208.14659118652344,166.0813446044922,149.1451873779297,261.1566162109375,456.2197570800781,135.54539489746094,342.0899963378906,103.8813247680664
2025-05-20,206.232421875,163.5283966064453,150.28952026367188,261.9453430175781,455.5238342285156,134.35562133789062,343.82000732421875,102.39826965332031
2025-05-21,201.4768829345703,168.09579467773438,149.82005310058594,257.3705749511719,449.9561462402344,131.7760772705078,334.6199951171875,101.13964080810547
2025-05-22,200.7490997314453,170.3994140625,149.26255798339844,257.00579833984375,452.2329406738281,132.80589294433594,341.0400085449219,100.46641540527344
2025-05-23,194.67758178710938,168.00604248046875,149.58531188964844,257.04522705078125,447.5799865722656,131.26617431640625,339.3399963378906,100.52495574951172
2025-05-27,199.60260009765625,172.42384338378906,151.17349243164062,261.56085205078125,458.02923583984375,135.47540283203125,362.8900146484375,101.00303649902344
2025-05-28,199.81195068359375,171.8853302001953,150.36459350585938,259.7861328125,454.718505859375,134.78553771972656,356.8999938964844,99.62732696533203
2025-05-29,199.3433837890625,171.38670349121094,151.4990234375,260.6537780761719,456.0308837890625,139.1647491455078,358.42999267578125,100.19322967529297
2025-05-30,200.24066162109375,171.26702880859375,153.10694885253906,260.28900146484375,457.7011413574219,135.10548400878906,346.4599914550781,99.81271362304688
2025-06-02,201.08807373046875,168.5644989013672,153.2943572998047,260.939697265625,459.3018798828125,137.35507202148438,342.69000244140625,100.54447174072266
2025-06-03,202.6533203125,165.7223358154297,152.32763671875,262.52703857421875,460.2961120605469,141.19436645507812,344.2699890136719,101.2762451171875
2025-06-04,202.20468139648438,167.5872039794922,151.14390563964844,260.5058898925781,461.1908874511719,141.8942413330078,332.04998779296875,99.81271362304688
2025-06-05,200.02133178710938,167.74676513671875,151.57794189453125,258.267822265625,464.9788818359375,139.964599609375,284.70001220703125,99.35414123535156
2025-06-06,203.30133056640625,173.20169067382812,152.92938232421875,261.99462890625,467.6632995605469,141.69427490234375,295.1400146484375,101.73480987548828
2025-06-09,200.83883666992188,175.81764221191406,153.1266632080078,262.9904479980469,470.0196228027344,142.6041259765625,308.5799865722656,102.41778564453125
2025-06-10,202.05511474609375,178.3237762451172,154.33013916015625,264.8243103027344,468.2001953125,143.9338836669922,326.0899963378906,104.61308288574219
